GT BAROMETRIC PRESSURE,GT COMPRESSOR INLET AIR TEMPERATURE,GT COMPRESSOR OUTLET AIR TEMPERATURE,GT EXHAUST GAS AVERAGE TEMPERATURE (EXHAUST),GT EXHAUST GAS DUCT PRESSURE,GT ACTLD,GT IGV POSITION,GT MAIN A FUEL GAS FLOW,»»÷µ
901.8,11.3,421.6,565.3,3.1584,268.96,78.72,4.2,34.89
901.9,11.3,429.9,580.4,3.3003,284.82,78.72,4.2,34.886
901.7,11.3,432.3,587.7,3.3208,289.12,78.74,4.2,34.89
901.5,11.3,433.3,592.5,3.3353,288.44,78.68,4.2,34.887
901.5,11.3,433.5,592.6,3.3357,289.49,78.7,4.2,34.886
901.5,11.2,433.4,592.2,3.3404,288.91,78.7,4.2,34.894
901.5,11.2,433.4,592.5,3.3363,288.33,78.74,4.2,34.898
901.5,11.2,433.6,592.3,3.3493,288.91,78.66,4.2,34.887
901.5,11.2,433.9,592.2,3.3479,288.23,78.7,4.2,34.891
901.5,11.3,434,592.4,3.3491,288.6,78.69,4.2,34.879
901.5,11.4,433.9,592.4,3.3296,288.6,78.72,4.2,34.866
901.6,11.3,433.9,592.1,3.3421,288.86,78.68,4.2,34.882
901.6,11.6,434.3,592.5,3.3312,287.39,78.77,4.2,34.871
901.6,11.8,434.5,592.8,3.3199,286.97,78.69,4.2,34.875
901.7,11.5,434.2,592.4,3.3399,287.39,78.7,4.2,34.866
901.7,11.5,434.4,592.9,3.3271,288.23,78.67,4.2,34.887
901.7,11.6,434.2,592.4,3.3369,288.12,78.69,4.2,34.883
901.7,11.2,434,592.5,3.3404,288.33,78.64,4.2,34.874
901.7,11.2,434.1,592.4,3.3447,288.65,78.74,4.2,34.883
901.6,11.1,433.8,592.3,3.3445,288.6,78.65,4.2,34.878
901.6,10.9,433.7,592.2,3.3501,289.02,78.72,4.2,34.871
901.5,10.9,433.8,592.2,3.3503,288.12,78.69,4.2,34.862
901.5,11,433.8,592.1,3.3437,288.23,78.72,4.2,34.875
901.4,11.1,433.9,592.2,3.3389,288.38,78.68,4.2,34.874
901.2,11.4,434,592.2,3.3389,288.38,78.63,4.2,34.862
901,11.8,434.2,592.7,3.3196,287.18,78.73,4.2,34.858
900.9,12,434.6,592.7,3.3165,286.65,78.66,4.2,34.85
900.8,11.9,435,592.8,3.3092,287.55,78.73,4.2,34.854
900.9,12,435,592.7,3.3149,287.23,78.66,4.2,34.858
900.9,12,434.9,592.8,3.3183,286.44,78.74,4.2,34.866
900.9,12,434.9,592.8,3.3274,286.81,78.66,4.2,34.866
900.8,11.9,435.1,592.9,3.3246,287.33,78.76,4.2,34.875
900.8,12,435,592.9,3.3089,287.13,78.68,4.2,34.874
900.7,12.1,435,592.8,3.3162,286.86,78.68,4.2,34.874
900.6,12.1,435.1,592.7,3.3197,286.7,78.72,4.2,34.884
900.6,12,435.1,592.6,3.3192,287.02,78.67,4.2,34.875
900.6,12.1,435.1,592.9,3.3201,286.81,78.67,4.2,34.879
900.5,12.1,435,592.8,3.3218,286.49,78.64,4.2,34.861
900.6,12.2,435.1,593,3.3118,286.28,78.69,4.2,34.866
900.5,12.2,435.3,592.8,3.2942,286.76,78.66,4.2,34.878
900.5,12.1,435.2,593.2,3.3075,286.81,78.75,4.2,34.887
900.5,12.1,435.2,593,3.3013,286.49,78.69,4.2,34.87
900.5,12.1,435.1,592.6,3.3062,287.28,78.74,4.2,34.866
900.4,12.1,435.3,592.6,3.3152,287.55,78.75,4.2,34.871
900.4,12,435.3,592.7,3.3271,287.33,78.66,4.2,34.871
900.4,12,435.3,592.8,3.3095,286.81,78.73,4.2,34.883
900.3,12,435,592.7,3.3182,286.86,78.67,4.2,34.879
900.2,11.9,435,593,3.3185,286.18,78.75,4.2,34.882
900.1,12,435.3,592.5,3.3184,286.81,78.67,4.2,34.875
900,12,435.1,593.1,3.3146,287.18,78.72,4.2,34.858
900,11.8,435.1,592.6,3.3263,286.65,78.65,4.2,34.883
900,11.9,434.9,592.6,3.3202,287.07,78.73,4.2,34.895
900,12,435.1,592.7,3.3174,286.86,78.7,4.2,34.891
900,11.8,435,592.6,3.3256,287.33,78.72,4.2,34.887
900.1,11.5,434.9,592.3,3.3269,287.81,78.73,4.3,34.903
900,11.4,434.8,592.7,3.3347,287.55,78.69,4.3,34.883
900,11.4,434.6,592.6,3.3406,288.38,78.69,4.4,34.886
900.1,11.3,434.5,592.4,3.3305,288.91,78.64,4.4,34.876
900.3,11.2,434.4,592.3,3.3429,287.49,78.68,4.4,34.866
900.3,11.3,434.3,592.7,3.3397,288.33,78.68,4.4,34.883
900.2,11.4,434.3,592.1,3.3323,288.7,78.69,4.5,34.886
900.2,11.5,434.5,592.8,3.3321,287.55,78.67,4.6,34.883
900.2,11.5,434.5,592.1,3.3419,288.44,78.67,4.4,34.9
900.2,11.3,434.5,592.3,3.3351,287.33,78.73,4.1,34.904
900.3,11.2,434.3,592.6,3.34,287.97,78.68,4,34.887
900.2,11.2,434,591.9,3.3322,288.44,78.72,4.2,34.888
900.2,11.3,434.1,592.4,3.3339,288.12,78.69,4.3,34.887
900.2,11.3,434.2,592.3,3.3361,288.38,78.69,4.2,34.891
900.1,11.4,434.1,592.7,3.3317,287.81,78.68,4.2,34.899
900,11.5,434.1,592.3,3.3319,288.02,78.63,4.2,34.912
899.9,11.5,434.1,592.5,3.3297,287.65,78.69,4.2,34.912
899.9,11.6,434.1,592.5,3.3236,287.49,78.67,4.2,34.916
899.9,11.4,434.1,592.4,3.3263,287.86,78.72,4.2,34.911
900,11.4,434.1,592.4,3.3278,287.97,78.7,4.2,34.912
900.1,11.4,434.1,592.5,3.3303,287.49,78.66,4.3,34.912
900,11.5,434.2,592.2,3.3249,288.12,78.7,4.2,34.941
899.9,11.6,434.2,592.3,3.3234,287.44,78.63,4.2,34.937
899.8,11.7,434.2,592.8,3.3288,286.86,78.67,4.2,34.921
899.8,11.6,434.2,592.8,3.3151,287.28,78.66,4.3,34.92
899.8,11.5,434.1,592.4,3.3265,288.12,78.73,4.2,34.929
899.7,11.5,434,592.2,3.325,287.81,78.69,4.2,34.924
899.8,11.4,434,592.6,3.3385,287.6,78.67,4.3,34.911
899.8,11.3,434,592.4,3.3344,288.65,77.11,4.1,34.912
899.9,11.2,432.5,578.1,3.2662,269.01,60.08,3.9,34.908
899.8,11.2,426.2,565.6,2.872,245.55,46.86,3.7,34.912
899.6,11.2,417.9,565,2.5569,226.96,30.33,3.4,34.912
899.6,11.4,410.4,565.6,2.202,199.29,29.49,3.5,34.916
899.6,11.2,403.3,570.6,2.154,199.24,32.05,3.5,34.904
899.5,11.3,403.3,569.2,2.1707,203.13,33.25,3.5,34.907
899.4,11.5,403.9,568.4,2.1921,204.7,33.32,3.5,34.921
899.4,11.3,403.9,567.4,2.2032,205.12,33.56,3.5,34.911
899.4,11.3,404,567.2,2.2047,205.65,33.59,3.5,34.908
899.5,11.2,403.8,566.8,2.203,205.75,33.73,3.5,34.895
899.4,11.1,403.7,566.5,2.2048,206.12,33.66,3.5,34.9
899.3,11.1,403.7,566.5,2.2035,205.59,33.62,3.5,34.912
899.3,11.1,403.6,566.1,2.2057,206.01,33.52,3.5,34.92
899.3,11,403.6,565.8,2.2099,205.23,33.57,3.5,34.908
899.3,11,403.6,565.7,2.2084,205.75,33.49,3.5,34.916
899.4,11,403.5,565.6,2.2122,205.59,33.39,3.5,34.92
899.4,11,403.2,565.5,2.2087,205.49,33.4,3.5,34.916
899.5,11,403.2,565.3,2.2061,205.91,33.42,3.5,34.899
899.6,10.9,403,565.3,2.2024,205.33,33.37,3.5,34.916
899.6,10.9,403,565.2,2.2071,205.17,33.3,3.5,34.932
899.7,10.9,403,565.1,2.2053,205.23,33.48,3.5,34.916
899.7,10.9,403,565.1,2.1994,205.91,33.38,3.5,34.911
899.7,11.1,403,565.1,2.2041,205.49,33.54,3.5,34.932
899.7,11.1,403.1,565.3,2.2007,205.75,33.43,3.5,34.92
899.7,11.1,403.2,565.1,2.204,205.85,33.41,3.5,34.929
899.6,11.1,403.2,565.1,2.2033,205.91,33.58,3.5,34.912
899.6,11.1,403.2,565.4,2.2024,205.75,33.57,3.5,34.933
899.6,11.2,403.2,565.3,2.2017,205.49,33.55,3.5,35.011
899.6,11.1,403.2,565.4,2.2035,205.65,33.7,3.5,35.007
899.7,11.1,403.2,565.6,2.2024,205.59,33.68,3.5,34.937
899.8,11.2,403.1,565.6,2.2017,206.12,33.6,3.5,34.912
899.8,11.2,402.9,565.3,2.196,205.54,33.81,3.5,34.937
899.8,11.2,403,565.5,2.2071,206.38,33.65,3.5,34.924
899.9,11.2,402.9,565.4,2.1997,205.75,33.48,3.5,34.928
899.9,11.1,402.9,564.9,2.1993,205.38,33.43,3.5,34.927
899.8,11.1,403,564.8,2.2032,205.54,33.38,3.5,34.933
899.9,11.1,403.1,564.8,2.2021,205.33,59,4,34.932
899.9,11.1,407.2,565.4,2.7567,245.55,78.66,4.2,34.916
899.8,11,424.6,576.8,3.2786,284.5,78.75,4.3,34.942
899.8,10.9,430.1,586.3,3.3154,289.12,78.68,4.3,34.912
899.9,10.9,431.9,592.7,3.3358,290.7,78.73,4.3,34.929
899.9,11,432.4,592.2,3.3316,289.7,78.67,4.2,34.903
900,11,432.7,592.5,3.3307,289.12,78.73,4.2,34.904
900,11,433,592.4,3.3364,289.28,78.72,4.2,34.916
900,11.1,433,592.1,3.337,289.49,78.69,4.2,34.925
899.9,11.1,433,592.5,3.3414,288.12,78.7,4.2,34.945
899.9,11.1,433.2,592.2,3.3317,288.44,78.67,4.2,34.942
899.9,11.2,433.4,592.5,3.3275,288.23,78.69,4.2,34.945
899.8,11,433.2,592.2,3.3404,288.91,78.69,4.2,34.949
899.8,11.1,433.3,592.4,3.3409,287.97,78.67,4.2,34.92
899.9,11,433.2,592.2,3.3401,288.54,78.75,4.2,34.937
899.9,11,433.3,592.6,3.3332,288.38,78.74,4.2,34.92
899.9,11,433.4,592.5,3.3356,288.23,78.68,4.2,34.945
900,11,433.3,592.1,3.3393,288.8,78.73,4.2,34.949
900,11,433.3,592.6,3.3373,287.7,78.72,4.2,34.944
900.1,10.8,433.1,592.4,3.3412,288.91,78.68,4.2,34.936
900.1,10.8,433.2,591.9,3.3381,289.7,78.63,4.2,34.946
900.1,10.8,433.3,592.1,3.3413,289.02,78.66,4.2,34.957
900.1,10.9,433.3,591.4,3.3222,282.87,78.65,4.1,34.961
900,10.9,431.3,575.9,3.2933,275.52,78.69,4.2,34.941
900.1,11,431.2,577.2,3.2953,277.67,78.73,4.2,34.941
900.1,10.8,431.4,578.6,3.2998,279.41,78.66,4.2,34.933
900.1,10.8,431.5,579.3,3.2998,280.04,78.76,4.2,34.929
900.2,11,431.6,579.9,3.2908,279.98,78.7,4.2,34.932
900.2,11,432,580.1,3.3041,279.72,78.66,4.2,34.933
900.2,11.1,432,580.6,3.2949,279.98,78.74,4.2,34.937
900.2,11.2,432,580.5,3.2962,279.88,78.68,4.2,34.924
900.2,10.9,431.9,580.3,3.3067,280.14,78.72,4.2,34.924
900.1,11.1,431.8,580.6,3.2983,280.2,78.7,4.2,34.949
900.1,10.9,431.8,579.9,3.3134,280.25,78.68,4.2,34.933
900.2,10.8,431.7,579.9,3.3039,280.14,78.69,4.2,34.92
900.2,10.7,431.6,579.7,3.3072,280.04,78.68,4.2,34.928
900.3,10.8,431.7,580,3.308,279.98,78.67,4.2,34.94
900.4,10.9,431.8,579.8,3.3045,279.83,78.72,4.2,34.928
900.4,10.8,432.2,583.2,3.3249,284.76,78.67,4.3,34.908
900.4,10.9,433,588.7,3.34,287.97,78.73,4.3,34.937
900.3,11.1,433.7,592.3,3.3316,289.07,78.66,4.3,34.937
900.3,11,433.6,592.3,3.3477,288.8,78.74,4.3,34.932
900.3,11,433.7,592.3,3.3413,288.54,78.74,4.3,34.92
900.4,11,433.6,592.1,3.34,289.38,78.68,4.2,34.925
900.4,11,433.5,592.7,3.3345,288.28,78.73,4.3,34.933
900.4,11.1,433.6,592,3.3356,288.86,78.72,4.2,34.945
900.4,11,433.5,592.3,3.3461,287.91,78.72,4.3,34.937
900.4,10.9,433.6,591.9,3.3456,289.17,78.67,4.2,34.933
900.4,10.9,433.5,592.6,3.3423,288.23,78.73,4.3,34.921
900.6,11.1,433.5,592.2,3.3369,288.44,78.74,4.2,34.932
900.6,11.1,433.6,592.4,3.3431,287.76,78.68,4.3,34.937
900.7,11.1,433.5,592.1,3.3298,288.75,78.74,4.3,34.937
900.8,11.3,433.6,592.3,3.3342,288.02,78.7,4.3,34.936
900.8,11.1,433.7,592.1,3.3344,288.44,78.68,4.3,34.911
900.8,11.1,433.6,592,3.3327,288.49,78.69,4.2,34.941
900.8,11.2,433.6,592.5,3.3301,287.81,78.7,4.2,34.932
900.8,11.2,433.7,592.3,3.3322,287.76,78.72,4.3,34.928
900.9,11.2,434,592.2,3.343,288.28,78.73,4.2,34.933
901,11.4,434.1,592.5,3.3285,288.38,78.69,4.3,34.945
901,11.1,433.8,592.4,3.3453,288.38,78.69,4.3,34.937
901,11.2,433.9,592.5,3.3339,288.17,78.64,4.3,34.933
901,11.1,433.8,592.2,3.3433,288.12,78.68,4.3,34.929
901,11.4,433.8,592.4,3.3331,287.65,78.73,4.3,34.929
900.9,11.1,433.6,592.4,3.33,287.81,78.68,4.3,34.941
900.9,11.2,433.8,592.5,3.3358,288.49,78.72,4.3,34.946
901,11.4,433.9,592.1,3.3376,287.91,78.67,4.2,34.953
901,11.5,434.1,592.7,3.3294,287.49,78.64,4.2,34.937
900.9,11.6,434.1,592.5,3.3298,287.23,78.7,4.3,34.941
900.9,11.4,434.1,592.5,3.3367,287.76,78.68,4.3,34.92
901,11.7,434.3,592.6,3.3289,287.97,78.67,4.2,34.941
901,11.6,434.4,592.6,3.3216,287.07,78.74,4.3,34.94
901,11.2,434.2,592.2,3.3469,288.75,78.67,4.3,34.928
900.9,11.4,434.4,591.9,3.3434,287.97,78.73,4.3,34.928
901,11.3,434.4,592.3,3.3485,288.49,78.69,4.3,34.924
901,11.7,434.7,592.4,3.3356,287.91,78.7,4.2,34.925
901,12.4,435.3,593,3.3132,286.6,78.76,4.2,34.932
901,12.6,435.6,592.9,3.3137,286.44,78.63,4.2,34.925
901.1,12.5,435.6,593.3,3.3092,286.28,78.75,4.2,34.932
901,12.7,435.9,593.1,3.3063,286.18,78.67,4.2,34.928
900.9,13.1,436.3,593.6,3.3058,285.6,78.72,4.2,34.941
900.9,13.1,436.4,593.5,3.2929,285.13,78.73,4.2,34.928
900.9,12.8,436.4,593.1,3.3105,286.02,78.64,4.2,34.936
901,12.2,435.8,592.7,3.3283,286.86,78.73,4.2,34.936
901,12.1,435.3,592.7,3.3256,287.18,78.68,4.2,34.928
901,12.9,435.9,593.6,3.2967,285.87,78.67,4.2,34.941
901,12.5,435.8,593.3,3.3,286.39,78.68,4.2,34.933
901.1,12.6,435.9,592.7,3.3026,286.97,78.67,4.2,34.92
901,12.8,436.3,593.2,3.3089,285.55,78.74,4.2,34.924
901,13.3,436.6,593.6,3.2898,284.97,78.68,4.2,34.929
900.9,13,436.6,593.4,3.2978,285.65,78.65,4.2,34.924
900.7,12.9,436.6,593.3,3.3058,285.81,78.69,4.1,34.932
900.7,12.9,435.8,585.1,3.2675,274.68,71.47,4,34.92
900.7,13,432,570.1,3.0927,259.77,71.31,4,34.919
900.6,12.9,430.2,568.1,3.085,259.62,71.72,4,34.911
900.6,13.4,430.4,568,3.0715,259.72,71.11,4,34.92
900.6,12.7,429.5,565.8,3.0685,259.83,71.63,4,34.924
900.5,13.3,430.2,566.7,3.0712,259.72,71.75,4,34.928
900.6,13.4,430.8,567.2,3.0677,259.67,72.08,4,34.908
900.6,13.8,431,567.7,3.0663,259.67,72.11,4,34.912
900.6,14,431.5,567.7,3.075,259.88,72.33,4,34.895
900.6,14.1,431.8,567.8,3.0697,259.88,72.07,4,34.908
900.7,13.8,431.8,567.6,3.0767,259.62,72.58,4,34.896
900.6,14.3,431.9,568.4,3.0606,259.88,72.18,4,34.899
900.6,13.8,431.9,568.1,3.0833,259.93,72.17,4,34.911
900.6,13.9,431.3,567.4,3.0667,259.98,72.79,4,34.89
900.5,14.7,432.7,568.6,3.0642,259.62,72.86,4,34.911
900.5,14.7,433.3,568.5,3.0622,259.88,73.17,4,34.903
900.6,14.9,434.2,569.2,3.0687,259.77,73.94,4,34.916
900.5,15.8,434.7,569.8,3.0684,259.62,73.91,4,34.911
900.5,15.8,435.6,569.9,3.0609,260.03,74.95,4,34.907
900.5,16.9,436.5,571.8,3.0579,259.62,73.8,4,34.907
900.8,15.7,435.8,570.2,3.0724,259.67,78.67,4.2,34.903
900.8,15.2,435.4,576,3.2092,277.31,78.75,4.2,34.907
900.7,15.2,438.9,589,3.232,281.67,78.73,4.2,34.924
900.8,13.9,439.1,592.7,3.2781,284.4,78.7,4.2,34.895
900.8,13.3,438.2,593.9,3.2905,285.92,78.72,4.2,34.92
900.8,14.4,438.6,594.3,3.2619,285.45,78.66,4.2,34.921
900.7,15.5,440.4,595.1,3.248,280.35,78.7,4.2,34.916
900.8,14.8,439.9,594.8,3.262,282.3,78.67,4.2,34.916
900.8,14.8,439.6,594.6,3.2531,282.45,78.75,4.2,34.915
900.7,13.8,438.3,594.5,3.2802,284.71,78.67,4.2,34.924
900.7,15.4,440.2,594.8,3.242,281.77,78.69,4.2,34.916
900.6,14.4,439.7,593.8,3.2595,283.82,78.69,4.2,34.904
900.5,15.2,440.1,594.9,3.2553,281.67,78.73,4.2,34.911
900.6,15.4,440.4,594.4,3.2443,281.67,78.68,4.2,34.916
900.6,16.2,441,595.6,3.2176,279.67,78.7,4.2,34.912
900.5,13.9,439.6,593.1,3.274,283.55,78.68,4.2,34.92
900.5,15,439.9,594,3.2359,282.14,78.73,4.2,34.92
900.5,15.7,441,595.3,3.2401,280.62,78.66,4.2,34.912
900.4,16.2,441.4,595.6,3.2275,279.51,78.72,4.2,34.902
900.4,15.7,441.6,595.4,3.2333,280.35,78.64,4.2,34.92
900.4,15.1,440.3,595,3.2468,281.24,78.72,4.2,34.923
900.4,14.2,439.1,594,3.259,283.61,78.66,4.2,34.891
900.3,15.3,439.7,595.1,3.2527,280.35,78.77,4.2,34.911
900.2,14.5,439.4,594.3,3.2755,282.4,78.63,4.2,34.879
900.2,15,439.5,594.7,3.2498,281.51,78.7,4.2,34.849
900.2,14.5,439.4,594.7,3.2712,281.98,78.65,4.2,34.857
900.1,15.2,439.2,594.1,3.2541,280.98,78.74,4.2,34.824
900,14.5,439.1,594.4,3.2646,283.19,78.66,4.2,34.829
899.9,15.5,440.3,595.1,3.2379,280.56,78.73,4.2,34.841
899.9,15.6,441.2,595,3.2394,280.4,78.69,4.2,34.817
899.9,16.1,441.6,595.4,3.2199,280.09,78.75,4.2,34.82
899.7,16.2,441.9,595.2,3.2219,279.46,78.68,4.2,34.82
899.6,16.5,442.2,595.8,3.2103,278.46,78.69,4.2,34.817
899.6,16.4,442.5,595.2,3.2248,278.57,78.63,4.2,34.824
899.6,17.2,443,596.7,3.2002,277.31,78.74,4.2,34.833
899.5,17,442.8,596.3,3.1999,277.15,78.69,4.2,34.849
899.4,17.1,443.1,596.4,3.2064,277.15,78.74,4.2,34.865
899.4,17.1,443,595.7,3.1992,278.62,78.67,4.2,34.87
899.4,17.1,443.3,596.5,3.1861,278.04,78.7,4.2,34.895
899.4,16.8,443.3,596.1,3.2043,278.04,78.7,4.2,34.903
899.4,17.2,443.3,596.2,3.1933,277.57,78.76,4.2,34.903
899.4,17.3,443.6,596.3,3.1908,276.78,78.72,4.1,34.904
899.3,17.7,443.8,597,3.1803,276.31,78.73,4.2,34.904
899.3,17.3,443.9,596,3.1958,276.94,78.65,4.2,34.908
899.3,17.2,443.8,595.9,3.196,277.78,78.72,4.2,34.916
899.3,17.4,443.9,596.2,3.1991,276.63,78.68,4.1,34.911
899.3,17.6,444.3,596.6,3.1924,276.47,78.68,4.2,34.908
899.3,17.6,444.5,596.2,3.1859,277.26,78.66,4.1,34.921
899.3,18,444.6,596.8,3.1759,274.79,78.69,4.2,34.903
899.4,17.9,444.7,596.3,3.1793,276.63,78.68,4.1,34.903
899.3,17.8,444.6,596.9,3.1787,275.42,78.69,4.1,34.908
899.1,18.2,444.8,596.8,3.1652,275.26,78.72,4.1,34.899
899.1,18.3,445.3,596.9,3.1724,274.1,78.7,4.1,34.903
899,18.2,445.3,596.7,3.1823,275.73,78.74,4.1,34.903
898.9,18.5,445.3,597,3.1601,274.58,78.72,4.1,34.919
899,18.2,445.1,596.9,3.1768,275.1,78.73,4.1,34.912
899,18.2,445.1,597,3.1761,274.32,78.67,4.1,34.907
899,18.5,445.3,597.3,3.1544,274.42,78.74,4.1,34.907
899,18.3,445.4,596.9,3.16,274.73,78.65,4.1,34.911
899,18.5,445.5,597.1,3.1726,274.32,78.76,4.1,34.916
899.1,18.4,445.7,597.1,3.1627,274,78.63,4.1,34.903
898.9,18.7,445.7,597.5,3.1627,274.52,78.69,4.1,34.898
898.9,18.6,445.8,597.2,3.1574,274.05,78.64,4.1,34.903
899,18.2,445.5,596.8,3.1691,275.37,78.77,4.1,34.899
898.9,18.4,445.4,597.2,3.1705,274.05,78.65,4.2,34.899
898.9,18.4,445.6,596.7,3.1783,275.63,78.73,4.1,34.911
898.8,18.6,445.9,596.9,3.1607,274.37,78.69,4.1,34.899
898.9,18.3,445.7,597.1,3.162,274.95,78.73,4.1,34.894
898.9,18.6,445.8,597.1,3.1706,275.31,78.69,4.1,34.903
898.8,18.3,445.6,597.3,3.1665,275.42,78.72,4.1,34.903
898.8,18.6,445.5,597.2,3.1598,273.95,78.73,4.1,34.903
898.8,18.4,445.8,597.4,3.1566,274.47,78.68,4.1,34.906
898.8,18.7,445.8,597.4,3.159,274.58,78.7,4.1,34.913
898.8,18.2,445.5,596.8,3.1739,275.42,78.63,4.1,34.924
898.8,18.5,445.6,597.5,3.1601,274.16,78.72,4.1,34.904
898.8,18.5,445.7,596.9,3.1593,274.52,78.7,4.1,34.899
898.7,18.5,445.7,596.9,3.1624,274.52,78.67,4.1,34.903
898.6,18.3,445.7,597,3.1677,274.16,78.69,4.1,34.891
898.7,18.1,445.4,597.1,3.169,274.84,78.73,4.1,34.907
898.6,18.5,445.5,597.1,3.1713,274.26,78.7,4.1,34.887
898.6,18.4,445.5,597.2,3.1536,274.73,78.65,4.1,34.886
898.7,18.5,445.7,597.1,3.1554,274.63,78.75,4.1,34.883
898.6,18.5,445.6,597.4,3.1582,274.26,78.68,4.1,34.891
898.7,18.3,445.6,596.8,3.1716,275.05,78.72,4.1,34.878
898.6,18.3,445.7,597,3.1745,274.52,78.68,4.2,34.883
898.7,18.6,445.7,597,3.1632,274.63,78.74,4.1,34.886
898.7,18.7,446,597.4,3.1521,273.48,78.66,4.1,34.899
898.6,18.8,445.9,597.1,3.1569,274.89,78.73,4.1,34.885
898.6,18.7,445.8,597.3,3.1511,274.32,78.69,4.1,34.903
898.6,18.9,446,597.4,3.1535,272.74,78.66,4.1,34.879
898.7,18.5,445.8,597.1,3.1604,275.1,78.74,4.1,34.875
898.6,18.5,445.9,597.2,3.1662,274.37,78.68,4.1,34.882
898.5,18.8,445.7,597.4,3.1572,274.32,78.68,4.1,34.874
898.5,18.5,445.7,597.2,3.1554,274.21,78.73,4.1,34.889
898.5,18.5,445.7,597.2,3.1635,274.47,78.69,4.2,34.882
898.5,18.5,445.7,596.9,3.1571,275.1,78.68,4.2,34.878
898.5,18.5,445.7,597,3.1552,275.15,78.68,4.1,34.858
898.5,18.6,445.7,597.6,3.154,274.05,78.69,4.1,34.878
898.5,18.5,445.7,596.9,3.1739,274.68,78.69,4.1,34.866
898.5,18.4,445.6,596.8,3.1575,274.68,78.69,4.1,34.874
898.5,18.6,445.7,597,3.1603,274.58,78.68,4.1,34.87
898.5,18.7,446,597.3,3.1498,274,78.67,4.1,34.846
898.4,18.6,446.1,597.1,3.1577,275.15,78.67,4.1,34.886
898.5,18.4,445.9,597.1,3.1673,274.79,78.69,4.1,34.866
898.4,18.7,445.8,597,3.1627,274.47,78.68,4.2,34.863
898.4,18.4,445.8,596.8,3.1611,274.79,78.67,4.1,34.874
898.4,18.6,445.7,597.4,3.1538,273.84,78.69,4.1,34.878
898.4,18.9,445.9,597.5,3.1326,273.48,78.7,4.1,34.877
898.4,18.8,445.9,597.2,3.1515,274.58,78.67,4.1,34.869
898.5,18.8,445.9,597.3,3.1498,274.58,78.72,4.1,34.87
898.5,18.8,446,597.6,3.1507,274.21,78.67,4.1,34.873
898.5,18.8,446,597.4,3.1605,274.16,78.72,4.2,34.878
898.6,18.6,445.8,596.9,3.1539,274.68,78.68,4.1,34.883
898.5,18.6,445.8,597.4,3.1587,273.79,78.7,4.1,34.866
898.5,18.9,446,597.2,3.148,274.79,78.73,4.1,34.874
898.5,18.6,445.9,597.3,3.1561,273.95,78.7,4.1,34.878
898.4,18.7,445.8,597.2,3.1597,274.42,78.7,4.1,34.874
898.4,18.5,445.6,597.1,3.1535,274.1,78.7,4.1,34.875
898.4,18.6,445.6,597.3,3.1527,274.26,78.68,4.1,34.875
898.4,18.5,445.8,597.1,3.1544,274.68,78.67,4.2,34.895
898.4,18.4,445.8,596.9,3.1595,274.58,78.72,4.1,34.882
898.4,18.5,445.6,597,3.1499,274.42,78.7,4.2,34.874
898.4,18.3,445.6,596.8,3.1604,274.68,78.7,4.1,34.874
898.4,18.4,445.5,597,3.1618,274.26,78.72,4.1,34.882
898.4,18.6,445.7,597.6,3.1539,274.52,78.69,4.1,34.874
898.4,18.5,445.7,597.1,3.1521,274.37,78.72,4.1,34.87
898.5,18.5,445.4,597.5,3.149,274.32,78.69,4.1,34.882
898.5,18.5,445.4,597.1,3.1607,274.32,78.72,4.2,34.89
898.5,18.5,445.3,596.8,3.1622,275.05,78.73,4.1,34.892
898.6,18.3,445.5,597.2,3.1698,274.42,78.74,4.2,34.886
898.5,18.3,445.6,596.8,3.1628,275.31,78.72,4.1,34.895
898.6,18.2,445.5,597,3.1652,274.52,78.7,4.1,34.89
898.6,18.4,445.5,596.8,3.174,274.47,78.68,4.2,34.903
898.6,18.3,445.5,596.8,3.1696,275.42,78.69,4.1,34.886
898.6,18.4,445.2,597,3.1717,275.15,78.69,4.2,34.887
898.7,18.1,445.1,596.8,3.1696,275.84,78.68,4.1,34.878
898.7,18.1,445,596.9,3.1806,274.95,78.67,4.2,34.883
898.7,18,445.1,596.6,3.1786,275.21,78.73,4.2,34.89
898.7,18.1,445.1,596.3,3.1744,275.1,78.67,4.1,34.899
898.8,18,445,596.8,3.1786,275.63,78.7,4.2,34.896
898.7,18.1,445,596.7,3.1707,275.58,78.69,4.2,34.886
898.8,18,444.9,596.8,3.1767,275.31,78.68,4.2,34.894
898.9,17.9,445,596.6,3.1821,275.73,78.75,4.2,34.882
898.9,17.9,444.8,596.8,3.1724,275.84,78.7,4.2,34.891
898.9,17.7,444.7,596.5,3.1807,275.84,78.66,4.2,34.89
899,17.7,444.4,596.4,3.1803,276.26,78.76,4.2,34.879
899,17.7,444.5,596.9,3.171,275.94,78.65,4.2,34.895
898.9,17.8,444.5,596.8,3.1763,275.52,78.69,4.2,34.891
899,17.9,444.6,596.5,3.1787,275.99,78.7,4.2,34.878
899,17.6,444.5,596.8,3.1862,275.78,78.67,4.2,34.898
899,17.6,444.3,596.6,3.1854,275.99,78.7,4.2,34.893
899.1,17.5,444.3,596.8,3.1802,275.99,78.72,4.2,34.879
899.1,17.6,444.1,596.6,3.1824,275.94,78.7,4.2,34.892
899.2,17.5,444.1,596.7,3.1818,276.57,78.7,4.2,34.883
899.2,17.6,444,596.5,3.1867,275.84,78.65,4.2,34.886
